Timestamp,SlideEvent,Data,Gaze.X,Gaze.Y,Fixation.X,Fixation.Y,Fixation.Start,Fixation.End,Fixation.Duration
1177015,,Id:M;X:1404;Y:676,,,,,,,
1177039,,Id:M;X:1393;Y:675,,,,,,,
1177064,,Id:M;X:1389;Y:675,,,,,,,
1177120,,Id:M;X:1389;Y:674,,,,,,,
1177167,,Id:M;X:1389;Y:674,,,,,,,
1177191,,Id:M;X:1387;Y:674,,,,,,,
1177215,,Id:M;X:1383;Y:676,,,,,,,
1177239,,Id:M;X:1377;Y:677,,,,,,,
1177263,,Id:M;X:1364;Y:679,,,,,,,
1177288,,Id:M;X:1353;Y:681,,,,,,,
1177311,,Id:M;X:1342;Y:681,,,,,,,
1177335,,Id:M;X:1332;Y:681,,,,,,,
1177359,,Id:M;X:1322;Y:682,1408,667.5,1405.89691640749,651.280321796712,1176579.9497,1177496.6265,916.676800000016
1177383,,Id:M;X:1317;Y:683,,,,,,,
1177407,,Id:M;X:1315;Y:685,,,,,,,
1177431,,Id:M;X:1313;Y:685,,,,,,,
1177455,,Id:M;X:1313;Y:686,,,,,,,
1177479,,Id:M;X:1314;Y:686,,,,,,,
1177504,,Id:M;X:1319;Y:682,,,,,,,
1177527,,Id:M;X:1333;Y:675,,,,,,,
1177952,,Id:M;X:1337;Y:673,,,,,,,
1177975,,Id:M;X:1336;Y:673,,,,,,,
1178000,,Id:M;X:1333;Y:673,,,,,,,
1178023,,Id:M;X:1328;Y:675,,,,,,,
1178055,,Id:M;X:1326;Y:677,,,,,,,
1178087,,Id:M;X:1325;Y:678,,,,,,,
1178111,,Id:M;X:1325;Y:680,,,,,,,
1178135,,Id:M;X:1329;Y:680,,,,,,,
1178159,,Id:M;X:1338;Y:680,1395,639.5,1371.56191168702,639.558909244294,1177554.9641,1178196.6649,641.700799999992
1178184,,Id:M;X:1361;Y:681,1398.5,642.5,1371.56191168702,639.558909244294,1177554.9641,1178196.6649,641.700799999992
1178207,,Id:M;X:1391;Y:681,,,,,,,
1178231,,Id:M;X:1425;Y:681,,,,,,,
1178255,,Id:M;X:1454;Y:681,,,,,,,
1178279,,Id:M;X:1475;Y:681,,,,,,,
1178304,,Id:M;X:1488;Y:681,,,,,,,
1178352,,Id:M;X:1492;Y:681,,,,,,,
1178375,,Id:M;X:1491;Y:681,,,,,,,
1178400,,Id:M;X:1487;Y:681,,,,,,,
1178423,,Id:M;X:1485;Y:682,,,,,,,
1178455,,Id:M;X:1484;Y:683,,,,,,,
1178479,,Id:M;X:1484;Y:684,,,,,,,
1178504,,Id:M;X:1482;Y:684,,,,,,,
1178527,,Id:M;X:1481;Y:685,,,,,,,
1178552,,Id:M;X:1480;Y:685,,,,,,,
1178639,,Id:M;X:1480;Y:685,,,,,,,
1178670,,Id:M;X:1480;Y:686,,,,,,,
1178695,,Id:M;X:1482;Y:687,,,,,,,
1178720,,Id:M;X:1487;Y:688,,,,,,,
1178743,,Id:M;X:1492;Y:690,,,,,,,
1178775,,Id:M;X:1494;Y:690,,,,,,,
1178895,,Id:M;X:1494;Y:690;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
1178984,,Id:M;X:1494;Y:690;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,1519.5,651,1476.89326657119,643.383394825489,1178796.6401,1179113.3121,316.672000000021
1179015,,Id:M;X:1494;Y:690,,,,,,,
1179055,,Id:M;X:1494;Y:690,,,,,,,
1179151,,Id:M;X:1493;Y:690,1510.5,641.5,1512.50576735958,649.069658058477,1179146.6473,1179329.9849,183.337600000203
1179184,,Id:M;X:1493;Y:690,1496,661.5,1512.50576735958,649.069658058477,1179146.6473,1179329.9849,183.337600000203
1179207,,Id:M;X:1492;Y:690,,,,,,,
1179231,,Id:M;X:1491;Y:691,,,,,,,
1179255,,Id:M;X:1489;Y:693,,,,,,,
1179279,,Id:M;X:1483;Y:699,,,,,,,
1179302,,Id:M;X:1471;Y:714,,,,,,,
1179327,,Id:M;X:1460;Y:732,,,,,,,
1179352,,Id:M;X:1454;Y:746,,,,,,,
1179375,,Id:M;X:1450;Y:754,,,,,,,
1179400,,Id:M;X:1449;Y:755,,,,,,,
1179431,,Id:M;X:1449;Y:755,,,,,,,
1179455,,Id:M;X:1447;Y:755,,,,,,,
1179479,,Id:M;X:1447;Y:755,,,,,,,
1179503,,Id:M;X:1447;Y:754,,,,,,,
1179527,,Id:M;X:1448;Y:752,,,,,,,
1179551,,Id:M;X:1448;Y:752,1422.5,676.5,1433.39452951497,682.4669689709,1179354.9873,1179613.3273,258.339999999851
1179575,,Id:M;X:1449;Y:751,,,,,,,
1179616,,Id:M;X:1451;Y:751,,,,,,,
1179663,,Id:M;X:1452;Y:751,,,,,,,
1180136,,Id:M;X:1453;Y:751,,,,,,,
1180159,,Id:M;X:1455;Y:748,1398.5,628,1403.97291367119,623.420365839621,1180063.3233,1180321.6865,258.363199999789
1180183,,Id:M;X:1458;Y:740,,,,,,,
1180207,,Id:M;X:1463;Y:728,,,,,,,
1180231,,Id:M;X:1467;Y:714,,,,,,,
1180255,,Id:M;X:1467;Y:703,,,,,,,
1180279,,Id:M;X:1467;Y:699,,,,,,,
1180304,,Id:M;X:1467;Y:698,,,,,,,
1180336,,Id:M;X:1467;Y:698,,,,,,,
1180488,,Id:M;X:1467;Y:698;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
1180560,,Id:M;X:1467;Y:698;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1180920,,Id:M;X:1466;Y:698,,,,,,,
1180943,,Id:M;X:1464;Y:699,,,,,,,
1180967,,Id:M;X:1459;Y:707,,,,,,,
1180991,,Id:M;X:1450;Y:719,,,,,,,
1181016,,Id:M;X:1445;Y:730,,,,,,,
1181039,,Id:M;X:1444;Y:735,,,,,,,
1181063,,Id:M;X:1444;Y:738,,,,,,,
1181088,,Id:M;X:1445;Y:741,,,,,,,
1181111,,Id:M;X:1446;Y:743,,,,,,,
1181135,,Id:M;X:1448;Y:744,,,,,,,
1181159,,Id:M;X:1449;Y:747,159,779,148.629964152434,766.133416423777,1181130.0001,1181263.3641,133.36400000006
1181183,,Id:M;X:1451;Y:748,,,,,,,
1181207,,Id:M;X:1452;Y:751,,,,,,,
1181232,,Id:M;X:1454;Y:753,,,,,,,
1181255,,Id:M;X:1455;Y:755,,,,,,,
1181279,,Id:M;X:1456;Y:756,,,,,,,
1181311,,Id:M;X:1457;Y:758,,,,,,,
1181352,,Id:M;X:1457;Y:759,,,,,,,
1181383,,Id:M;X:1457;Y:760,,,,,,,
1181447,,Id:M;X:1457;Y:761,,,,,,,
1181887,,Id:M;X:1458;Y:761,,,,,,,
1181920,,Id:M;X:1458;Y:761,,,,,,,
1181944,,Id:M;X:1459;Y:762,,,,,,,
1181968,,Id:M;X:1459;Y:763,1148.5,716.5,1145.51668752318,706.046052942766,1181780.0065,1182071.6817,291.67519999994
1182007,,Id:M;X:1460;Y:763,,,,,,,
1182128,,Id:M;X:1460;Y:763,,,,,,,
1182152,,Id:M;X:1460;Y:762,,,,,,,
1182175,,Id:M;X:1460;Y:759,,,,,,,
1182199,,Id:M;X:1461;Y:757,,,,,,,
1182231,,Id:M;X:1461;Y:755,,,,,,,
1182272,,Id:M;X:1461;Y:755,,,,,,,
1182319,,Id:M;X:1461;Y:754,,,,,,,
1182359,,Id:M;X:1461;Y:753,992.5,687,981.70261547634,697.132353076936,1182096.6817,1182546.6849,450.003199999919
1182407,,Id:M;X:1461;Y:752,,,,,,,
1182447,,Id:M;X:1461;Y:752,,,,,,,
1182472,,Id:M;X:1461;Y:751,,,,,,,
1182519,,Id:M;X:1461;Y:751,,,,,,,
1182647,,Id:M;X:1461;Y:750,,,,,,,
1182672,,Id:M;X:1462;Y:748,,,,,,,
1182695,,Id:M;X:1468;Y:740,,,,,,,
1182720,,Id:M;X:1477;Y:728,,,,,,,
1182791,,Id:M;X:1479;Y:726,,,,,,,
1182815,,Id:M;X:1476;Y:729,,,,,,,
1182839,,Id:M;X:1472;Y:735,,,,,,,
1182863,,Id:M;X:1468;Y:741,,,,,,,
1182888,,Id:M;X:1466;Y:744,,,,,,,
1182927,,Id:M;X:1465;Y:744,,,,,,,
1182952,,Id:M;X:1467;Y:742,,,,,,,
1182976,,Id:M;X:1472;Y:737,1185.5,681,1173.23533522709,687.264577521249,1182821.6881,1182988.3585,166.670400000177
1182999,,Id:M;X:1480;Y:726,,,,,,,
1183023,,Id:M;X:1488;Y:714,,,,,,,
1183047,,Id:M;X:1492;Y:703,,,,,,,
1183071,,Id:M;X:1495;Y:698,,,,,,,
1183095,,Id:M;X:1496;Y:696,,,,,,,
1183120,,Id:M;X:1496;Y:693,,,,,,,
1183144,,Id:M;X:1497;Y:692,,,,,,,
1183167,,Id:M;X:1499;Y:689,,,,,,,
1183191,,Id:M;X:1499;Y:688,,,,,,,
1183215,,Id:M;X:1500;Y:688,,,,,,,
1183279,,Id:M;X:1500;Y:688;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
1183327,,Id:M;X:1500;Y:688;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1183368,,Id:M;X:1500;Y:688,1512,635.5,,,,,
1183391,,Id:M;X:1503;Y:687,,,,,,,
1183416,,Id:M;X:1507;Y:687,,,,,,,
1183439,,Id:M;X:1513;Y:687,,,,,,,
1183463,,Id:M;X:1520;Y:687,,,,,,,
1183486,,Id:M;X:1525;Y:687,,,,,,,
1183511,,Id:M;X:1527;Y:686,,,,,,,
1183600,,Id:M;X:1528;Y:686;MouseEvent:WM_LBUTTONDBLCLK;ScrollDelta:0;Button:0,,,,,,,
1183663,,Id:M;X:1528;Y:686;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1183760,,Id:M;X:1529;Y:686,,,,,,,
1183784,,Id:M;X:1530;Y:686,1536,644.5,1539.30385594554,638.676808473589,1183596.6945,1183905.0313,308.336799999932
1183807,,Id:M;X:1530;Y:686,,,,,,,
1183831,,Id:M;X:1531;Y:686,,,,,,,
1183855,,Id:M;X:1534;Y:687,,,,,,,
1183879,,Id:M;X:1537;Y:688,,,,,,,
1183904,,Id:M;X:1540;Y:688,,,,,,,
1183927,,Id:M;X:1544;Y:689,,,,,,,
1183952,,Id:M;X:1547;Y:689,,,,,,,
1183976,,Id:M;X:1548;Y:689,1565,638.5,1572.30736720826,644.28119577822,1183921.7033,1184263.3689,341.665600000182
1184023,,Id:M;X:1549;Y:689;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
1184039,,Id:M;X:1549;Y:689,,,,,,,
1184087,,Id:M;X:1550;Y:688,,,,,,,
1184095,,Id:M;X:1551;Y:688;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1184104,,Id:M;X:1551;Y:688,,,,,,,
1184127,,Id:M;X:1553;Y:687,,,,,,,
1184151,,Id:M;X:1556;Y:686,1556,647,1572.30736720826,644.28119577822,1183921.7033,1184263.3689,341.665600000182
1184175,,Id:M;X:1559;Y:685,,,,,,,
1184199,,Id:M;X:1561;Y:685,,,,,,,
1184224,,Id:M;X:1564;Y:686,,,,,,,
1184247,,Id:M;X:1564;Y:687,,,,,,,
1184272,,Id:M;X:1567;Y:687,,,,,,,
1184295,,Id:M;X:1569;Y:687,,,,,,,
1184320,,Id:M;X:1572;Y:687,,,,,,,
1184343,,Id:M;X:1573;Y:687,,,,,,,
1184376,,Id:M;X:1574;Y:687;MouseEvent:WM_LBUTTONDBLCLK;ScrollDelta:0;Button:0,1130.5,694,1125.5216655746,701.443051964605,1184321.7065,1184571.7057,249.999200000195
1184391,,Id:M;X:1575;Y:687,,,,,,,
1184456,,Id:M;X:1575;Y:687;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1184495,,Id:M;X:1576;Y:687,,,,,,,
1184544,,Id:M;X:1576;Y:687,,,,,,,
1184568,,Id:M;X:1572;Y:689,1140.5,706.5,1125.5216655746,701.443051964605,1184321.7065,1184571.7057,249.999200000195
1184591,,Id:M;X:1557;Y:696,,,,,,,
1184615,,Id:M;X:1533;Y:710,,,,,,,
1184640,,Id:M;X:1499;Y:727,,,,,,,
1184663,,Id:M;X:1467;Y:741,,,,,,,
1184687,,Id:M;X:1436;Y:751,,,,,,,
1184711,,Id:M;X:1411;Y:755,,,,,,,
1184736,,Id:M;X:1399;Y:756,,,,,,,
1184759,,Id:M;X:1394;Y:756,1215,690,1230.93209099739,697.158699266443,1184646.7113,1184838.3777,191.666399999987
1184783,,Id:M;X:1391;Y:754,,,,,,,
1184807,,Id:M;X:1390;Y:752,,,,,,,
1184832,,Id:M;X:1388;Y:750,,,,,,,
1184855,,Id:M;X:1388;Y:749,,,,,,,
1184879,,Id:M;X:1390;Y:748,,,,,,,
1184903,,Id:M;X:1391;Y:747,,,,,,,
1184927,,Id:M;X:1393;Y:746,,,,,,,
1184952,,Id:M;X:1396;Y:746,,,,,,,
1184975,,Id:M;X:1406;Y:746,,,,,,,
1184999,,Id:M;X:1433;Y:747,,,,,,,
1185023,,Id:M;X:1468;Y:747,,,,,,,
1185047,,Id:M;X:1500;Y:748,,,,,,,
1185072,,Id:M;X:1535;Y:755,,,,,,,
1185095,,Id:M;X:1558;Y:758,,,,,,,
1185119,,Id:M;X:1566;Y:760,,,,,,,
1185168,,Id:M;X:1567;Y:760,1623,687,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185200,,Id:M;X:1567;Y:759,,,,,,,
1185255,,Id:M;X:1567;Y:759;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
1185334,,Id:M;X:1567;Y:759;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,1615,699.5,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185351,,Id:M;X:1567;Y:758,1634,691,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185375,,Id:M;X:1568;Y:757,,,,,,,
1185400,,Id:M;X:1571;Y:753,,,,,,,
1185423,,Id:M;X:1572;Y:750,,,,,,,
1185447,,Id:M;X:1575;Y:748,,,,,,,
1185471,,Id:M;X:1577;Y:745,,,,,,,
1185495,,Id:M;X:1577;Y:743,,,,,,,
1185559,,Id:M;X:1578;Y:743;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,1585,684.5,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185632,,Id:M;X:1578;Y:743;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1185663,,Id:M;X:1578;Y:743,,,,,,,
1185688,,Id:M;X:1576;Y:744,,,,,,,
1185711,,Id:M;X:1571;Y:749,,,,,,,
1185736,,Id:M;X:1557;Y:757,,,,,,,
1185759,,Id:M;X:1539;Y:767,1628,655.5,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185784,,Id:M;X:1519;Y:778,1596,670.5,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185807,,Id:M;X:1500;Y:785,,,,,,,
1185831,,Id:M;X:1489;Y:787,,,,,,,
1185856,,Id:M;X:1482;Y:787,,,,,,,
1185879,,Id:M;X:1479;Y:786,,,,,,,
1185903,,Id:M;X:1479;Y:783,,,,,,,
1185927,,Id:M;X:1485;Y:776,,,,,,,
1185951,,Id:M;X:1493;Y:769,1581,694.5,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1185975,,Id:M;X:1508;Y:759,,,,,,,
1185999,,Id:M;X:1519;Y:754,,,,,,,
1186023,,Id:M;X:1527;Y:751,,,,,,,
1186047,,Id:M;X:1534;Y:748,,,,,,,
1186120,,Id:M;X:1536;Y:748,,,,,,,
1186144,,Id:M;X:1537;Y:748,,,,,,,
1186175,,Id:M;X:1538;Y:748,1616,665,1616.79733954326,677.42992992893,1185113.3801,1186404.7473,1291.36719999998
1186200,,Id:M;X:1540;Y:746,,,,,,,
1186223,,Id:M;X:1546;Y:742,,,,,,,
1186247,,Id:M;X:1559;Y:731,,,,,,,
1186271,,Id:M;X:1572;Y:719,,,,,,,
1186295,,Id:M;X:1580;Y:707,,,,,,,
1186320,,Id:M;X:1584;Y:701,,,,,,,
1186343,,Id:M;X:1585;Y:698,,,,,,,
1186368,,Id:M;X:1585;Y:698,,,,,,,
1186391,,Id:M;X:1583;Y:698,,,,,,,
1186416,,Id:M;X:1571;Y:708,,,,,,,
1186439,,Id:M;X:1543;Y:731,,,,,,,
1186463,,Id:M;X:1507;Y:756,,,,,,,
1186487,,Id:M;X:1475;Y:780,,,,,,,
1186511,,Id:M;X:1449;Y:800,,,,,,,
1186535,,Id:M;X:1432;Y:812,,,,,,,
1186560,,Id:M;X:1422;Y:818,,,,,,,
1186584,,Id:M;X:1413;Y:822,308.5,721,326.709648828074,718.639155569051,1186513.0825,1186596.4153,83.3327999999747
1186607,,Id:M;X:1406;Y:823,,,,,,,
1186631,,Id:M;X:1399;Y:825,,,,,,,
1186656,,Id:M;X:1393;Y:825,,,,,,,
1186679,,Id:M;X:1389;Y:825,,,,,,,
1186704,,Id:M;X:1384;Y:825,,,,,,,
1186727,,Id:M;X:1379;Y:825,,,,,,,
1186751,,Id:M;X:1371;Y:824,204,811,173.58318135279401,794.583325334358,1186696.4137,1186763.0889,66.6751999999397
1186775,,Id:M;X:1366;Y:823,,,,,,,
1186799,,Id:M;X:1361;Y:822,,,,,,,
1186823,,Id:M;X:1359;Y:822,,,,,,,
1186847,,Id:M;X:1359;Y:821,,,,,,,
1186872,,Id:M;X:1359;Y:821,,,,,,,
1186895,,Id:M;X:1367;Y:817,,,,,,,
1186920,,Id:M;X:1380;Y:813,,,,,,,
1186943,,Id:M;X:1408;Y:807,,,,,,,
1186967,,Id:M;X:1444;Y:802,1553.5,698.5,1561.21474085553,696.071306900006,1186904.7769,1186971.4193,66.6424000000116
1186991,,Id:M;X:1485;Y:795,,,,,,,
1187015,,Id:M;X:1522;Y:793,,,,,,,
1187039,,Id:M;X:1553;Y:793,,,,,,,
1187063,,Id:M;X:1578;Y:797,,,,,,,
1187088,,Id:M;X:1605;Y:800,,,,,,,
1187111,,Id:M;X:1622;Y:801,,,,,,,
1187135,,Id:M;X:1640;Y:801,,,,,,,
1187160,,Id:M;X:1661;Y:798,,,,,,,
1187183,,Id:M;X:1677;Y:798,,,,,,,
1187207,,Id:M;X:1686;Y:796,,,,,,,
1187231,,Id:M;X:1690;Y:795,,,,,,,
1187255,,Id:M;X:1692;Y:794,,,,,,,
1187279,,Id:M;X:1693;Y:793,,,,,,,
1187303,,Id:M;X:1694;Y:792,,,,,,,
1187327,,Id:M;X:1696;Y:790,,,,,,,
1187352,,Id:M;X:1700;Y:788,,,,,,,
1187375,,Id:M;X:1708;Y:785,,,,,,,
1187399,,Id:M;X:1717;Y:784,,,,,,,
1187423,,Id:M;X:1726;Y:783,,,,,,,
1187447,,Id:M;X:1735;Y:783,,,,,,,
1187471,,Id:M;X:1745;Y:783,,,,,,,
1187495,,Id:M;X:1752;Y:784,,,,,,,
1187520,,Id:M;X:1755;Y:784,,,,,,,
1187559,,Id:M;X:1755;Y:784;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,1796,754.5,1806.74666668316,741.35641080557,1187221.4225,1187821.4265,600.00400000019
1187623,,Id:M;X:1755;Y:784,,,,,,,
1187623,,Id:M;X:1755;Y:784;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,,,,,,,
1187632,,Id:M;X:1755;Y:784,,,,,,,
1187655,,Id:M;X:1751;Y:785,,,,,,,
1187679,,Id:M;X:1740;Y:789,,,,,,,
1187703,,Id:M;X:1723;Y:796,,,,,,,
1187727,,Id:M;X:1719;Y:798,,,,,,,
1187752,,Id:M;X:1718;Y:798,,,,,,,
1187775,,Id:M;X:1716;Y:798,,,,,,,
1187799,,Id:M;X:1713;Y:798,,,,,,,
1187823,,Id:M;X:1705;Y:799,,,,,,,
1187848,,Id:M;X:1692;Y:801,,,,,,,
1187871,,Id:M;X:1669;Y:804,,,,,,,
1187895,,Id:M;X:1632;Y:809,,,,,,,
1187919,,Id:M;X:1583;Y:809,,,,,,,
1187943,,Id:M;X:1520;Y:809,,,,,,,
1187943,,Id:M;X:1520;Y:809;MouseEvent:WM_MOUSEWHEEL;ScrollDelta:-120;Button:0,,,,,,,
1187952,,Id:M;X:1498;Y:804,,,,,,,
1187975,,Id:M;X:1445;Y:795,,,,,,,
1187999,,Id:M;X:1408;Y:788,,,,,,,
1188024,,Id:M;X:1379;Y:783,,,,,,,
1188047,,Id:M;X:1365;Y:778,,,,,,,
1188072,,Id:M;X:1359;Y:775,,,,,,,
1188095,,Id:M;X:1358;Y:775,,,,,,,
1188143,,Id:M;X:1357;Y:775,,,,,,,
1188167,,Id:M;X:1356;Y:775,352,760.5,,,,,
1188191,,Id:M;X:1352;Y:774,,,,,,,
1188216,,Id:M;X:1346;Y:773,,,,,,,
1188239,,Id:M;X:1337;Y:771,,,,,,,
1188263,,Id:M;X:1327;Y:769,,,,,,,
1188288,,Id:M;X:1315;Y:768,,,,,,,
1188311,,Id:M;X:1303;Y:767,,,,,,,
1188335,,Id:M;X:1292;Y:765,,,,,,,
1188359,,Id:M;X:1286;Y:764,125.5,784,111.495983452686,765.36132602873,1188246.4689,1188421.4361,174.967200000072
1188399,,Id:M;X:1285;Y:763,,,,,,,
1189200,,Id:M;X:1285;Y:763,,,,,,,
1189231,,Id:M;X:1285;Y:762,,,,,,,
1189279,,Id:M;X:1285;Y:761,,,,,,,
1189303,,Id:M;X:1285;Y:761,,,,,,,
1189352,,Id:M;X:1285;Y:760,,,,,,,
1191831,,Id:M;X:1285;Y:759,,,,,,,
1191871,,Id:M;X:1283;Y:759,,,,,,,
1191895,,Id:M;X:1282;Y:759,,,,,,,
1192016,,Id:M;X:1282;Y:757,,,,,,,
1192039,,Id:M;X:1292;Y:754,,,,,,,
1192064,,Id:M;X:1315;Y:751,,,,,,,
1192087,,Id:M;X:1345;Y:749,,,,,,,
1192111,,Id:M;X:1377;Y:749,,,,,,,
1192135,,Id:M;X:1411;Y:749,,,,,,,
1192159,,Id:M;X:1447;Y:749,430,808,432.526010497064,797.004979415897,1192121.4817,1192321.4825,200.000800000038
1192183,,Id:M;X:1475;Y:749,,,,,,,
1192208,,Id:M;X:1498;Y:749,,,,,,,
1192232,,Id:M;X:1522;Y:749,,,,,,,
1192256,,Id:M;X:1538;Y:749,,,,,,,
1192279,,Id:M;X:1546;Y:749,,,,,,,
1192303,,Id:M;X:1555;Y:748,,,,,,,
1192327,,Id:M;X:1564;Y:747,,,,,,,
1192351,,Id:M;X:1574;Y:745,1045.5,760,,,,,
1192376,,Id:M;X:1588;Y:743,1511.5,719,,,,,
1192399,,Id:M;X:1605;Y:739,,,,,,,
1192424,,Id:M;X:1622;Y:737,,,,,,,
1192448,,Id:M;X:1641;Y:734,,,,,,,
1192472,,Id:M;X:1653;Y:731,,,,,,,
1192543,,Id:M;X:1654;Y:731,,,,,,,
1192568,,Id:M;X:1654;Y:731,,,,,,,
1192591,,Id:M;X:1654;Y:732,,,,,,,
1192616,,Id:M;X:1651;Y:735,,,,,,,
1192639,,Id:M;X:1645;Y:741,,,,,,,
1192663,,Id:M;X:1628;Y:755,,,,,,,
1192688,,Id:M;X:1615;Y:765,,,,,,,
1192711,,Id:M;X:1614;Y:766,,,,,,,
1192775,,Id:M;X:1614;Y:766,,,,,,,
1192799,,Id:M;X:1614;Y:764,,,,,,,
1192823,,Id:M;X:1617;Y:762,,,,,,,
1192848,,Id:M;X:1621;Y:759,,,,,,,
1192872,,Id:M;X:1625;Y:757,,,,,,,
1192895,,Id:M;X:1628;Y:757,,,,,,,
1192919,,Id:M;X:1633;Y:757,,,,,,,
1192943,,Id:M;X:1642;Y:757,,,,,,,
1192967,,Id:M;X:1651;Y:758,1783,743,1774.61411874421,735.13998186378706,1192963.1545,1193129.8233,166.668799999869
1192991,,Id:M;X:1663;Y:763,,,,,,,
1193015,,Id:M;X:1675;Y:767,,,,,,,
1193039,,Id:M;X:1687;Y:771,,,,,,,
1193062,,Id:M;X:1697;Y:774,,,,,,,
1193088,,Id:M;X:1701;Y:775,,,,,,,
1193111,,Id:M;X:1703;Y:776,,,,,,,
1193184,,Id:M;X:1704;Y:777;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,1765,729,1727.24854084491,732.714703860039,1193138.1553,1193613.1577,475.002399999881
1193559,,Id:M;X:1704;Y:777;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,1719.5,740,1727.24854084491,732.714703860039,1193138.1553,1193613.1577,475.002399999881
1193591,,Id:M;X:1704;Y:777,,,,,,,
1193615,,Id:M;X:1699;Y:780,,,,,,,
1193639,,Id:M;X:1691;Y:787,,,,,,,
1193663,,Id:M;X:1678;Y:796,,,,,,,
1193688,,Id:M;X:1665;Y:806,,,,,,,
1193711,,Id:M;X:1655;Y:813,,,,,,,
1193736,,Id:M;X:1646;Y:816,,,,,,,
1193759,,Id:M;X:1640;Y:819,1683.5,778.5,1696.71249553401,780.486693831602,1193621.4913,1194313.1681,691.676800000016
1193839,,Id:M;X:1638;Y:820;MouseEvent:WM_LBUTTONDOWN;ScrollDelta:0;Button:0,,,,,,,
1193951,,Id:M;X:1638;Y:820;MouseEvent:WM_LBUTTONUP;ScrollDelta:0;Button:0,1662.5,785.5,1696.71249553401,780.486693831602,1193621.4913,1194313.1681,691.676800000016
1193959,,Id:M;X:1638;Y:820,1658.5,770.5,1696.71249553401,780.486693831602,1193621.4913,1194313.1681,691.676800000016
1193983,,Id:M;X:1638;Y:821,,,,,,,
1194007,,Id:M;X:1638;Y:822,,,,,,,
1194039,,Id:M;X:1638;Y:823,,,,,,,
1194079,,Id:M;X:1639;Y:824,,,,,,,
1194111,,Id:M;X:1640;Y:824,,,,,,,
1194136,,Id:M;X:1642;Y:821,,,,,,,
1194159,,Id:M;X:1646;Y:815,1720,793,1696.71249553401,780.486693831602,1193621.4913,1194313.1681,691.676800000016
1194183,,Id:M;X:1647;Y:811,,,,,,,
1194231,,Id:M;X:1646;Y:811,,,,,,,
1194255,,Id:M;X:1634;Y:811,,,,,,,
1194279,,Id:M;X:1623;Y:812,,,,,,,
1194303,,Id:M;X:1613;Y:812,,,,,,,
1194327,,Id:M;X:1607;Y:812,,,,,,,
1194351,,Id:M;X:1602;Y:814,1652.5,789,,,,,
1194375,,Id:M;X:1594;Y:820,,,,,,,
1194399,,Id:M;X:1585;Y:829,,,,,,,
1194423,,Id:M;X:1572;Y:843,,,,,,,
1194448,,Id:M;X:1552;Y:864,,,,,,,
1194471,,Id:M;X:1535;Y:877,,,,,,,
1194495,,Id:M;X:1523;Y:886,,,,,,,
1194519,,Id:M;X:1514;Y:892,,,,,,,
1194543,,Id:M;X:1509;Y:896,,,,,,,
1194568,,Id:M;X:1507;Y:896,,,,,,,
1194631,,Id:M;X:1507;Y:896,,,,,,,
1194656,,Id:M;X:1516;Y:890,,,,,,,
1194680,,Id:M;X:1536;Y:878,,,,,,,
1194703,,Id:M;X:1560;Y:869,,,,,,,
1194727,,Id:M;X:1586;Y:856,,,,,,,
1194752,,Id:M;X:1610;Y:846,,,,,,,
1194775,,Id:M;X:1622;Y:843,,,,,,,
1194800,,Id:M;X:1629;Y:842,,,,,,,
1194823,,Id:M;X:1636;Y:842,,,,,,,
1194847,,Id:M;X:1644;Y:843,,,,,,,
1194871,,Id:M;X:1657;Y:844,,,,,,,
1194895,,Id:M;X:1672;Y:847,,,,,,,
