Timestamp,Corrected.Gaze.X,Corrected.Gaze.Y,Fixation.Start,Fixation.End,Fixation.Duration,Corrected.Fixation.X,Corrected.Fixation.Y
268773,1139.5,16926.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268781,1152,16929,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268790,1160,16918,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268798,1161.5,16914,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268806,1155,16931,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268815,1171,16938.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268823,1169.5,16896.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268831,1156.5,16908,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268840,1170,16903.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268848,1178.5,16905.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268857,1169.5,16897.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268865,1171.5,16914,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268873,1177.5,16941,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268881,1180.5,16901.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268890,1184,16903,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268898,1148,16911,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268907,1140,16907,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268915,1139,16911,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268923,1149.5,16938.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268931,1159,16926,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268940,1144,16912,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268948,1163,16948,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268957,1151.5,16919,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268965,1144.5,16928.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268973,1146,16921,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268981,1138.5,16917,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
268990,1139,16910.5,268768.9253,269102.2773,333.351999999955,1152.43320402152,16921.156103963705
